"No.","Time","Source","Destination","Protocol","Length","Request in Frame","RF Channel","Opcode","Value","Handle","Info","Time.1","UUID"
"26","0.238901","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,368864",""
"27","0.259105","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,389068",""
"28","0.259688","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,389651",""
"29","0.278882","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,408845",""
"30","0.282762","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:53,412725",""
"31","0.290408","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:53,420371",""
"32","0.299218","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,429181",""
"33","0.299896","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,429859",""
"34","0.312891","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:53,442854",""
"35","0.318873","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,448836",""
"36","0.339009","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,468972",""
"37","0.359063","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:53,489026",""
"38","0.359345","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,489308",""
"39","0.359771","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,489734",""
"40","0.379039","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,509002",""
"41","0.379550","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:53,509513",""
"42","0.399078","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,529041",""
"43","0.419107","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:53,549070",""
"44","0.419429","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,549392",""
"45","0.419804","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,549767",""
"46","0.438968","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,568931",""
"47","0.449137","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:53,579100",""
"48","0.459215","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,589178",""
"49","0.459943","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,589906",""
"50","0.477843","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:53,607806",""
"51","0.478849","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,608812",""
"52","0.497940","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:53,627903",""
"53","0.499078","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,629041",""
"54","0.519178","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,649141",""
"55","0.519948","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,649911",""
"56","0.536561","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:53,666524",""
"57","0.538903","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,668866",""
"58","0.552122","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:53,682085",""
"59","0.560035","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,689998",""
"60","0.579385","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,709348",""
"61","0.580012","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,709975",""
"62","0.587840","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:53,717803",""
"63","0.598989","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,728952",""
"64","0.612950","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:53,742913",""
"65","0.619228","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,749191",""
"66","0.620010","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,749973",""
"67","0.639004","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,768967",""
"68","0.642511","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:53,772474",""
"69","0.658992","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,788955",""
"70","0.679051","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,809014",""
"71","0.679309","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:53,809272",""
"72","0.679629","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,809592",""
"73","0.694155","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:53,824118",""
"74","0.698910","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,828873",""
"75","0.718956","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,848919",""
"76","0.739085","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,869048",""
"77","0.739647","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,869610",""
"78","0.741985","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:53,871948",""
"79","0.754098","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:53,884061",""
"80","0.758922","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,888885",""
"81","0.779155","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,909118",""
"82","0.779918","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,909881",""
"83","0.799009","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,928972",""
"84","0.811696","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:53,941659",""
"85","0.819092","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,949055",""
"86","0.820387","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:53,950350",""
"87","0.839055","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,969018",""
"88","0.839640","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,969603",""
"89","0.858893","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:53,988856",""
"90","0.864352","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:53,994315",""
"91","0.878361","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,008324",""
"92","0.879045","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,009008",""
"93","0.879483","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,009446",""
"94","0.895386","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,025349",""
"95","0.898888","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,028851",""
"96","0.919425","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,049388",""
"97","0.939157","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,069120",""
"98","0.939764","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,069727",""
"99","0.940308","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,070271",""
"100","0.958910","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,088873",""
"101","0.969088","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,099051",""
"102","0.978959","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,108922",""
"103","0.995659","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,125622",""
"104","0.999071","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,129034",""
"105","0.999756","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,129719",""
"106","1.014270","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,144233",""
"107","1.019116","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,149079",""
"108","1.039149","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,169112",""
"109","1.039726","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,169689",""
"110","1.058920","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,188883",""
"111","1.061854","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,191817",""
"112","1.069102","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,199065",""
"113","1.078945","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,208908",""
"114","1.099126","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,229089",""
"115","1.099837","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,229800",""
"116","1.112999","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,242962",""
"117","1.119063","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,249026",""
"118","1.138228","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,268191",""
"119","1.138816","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,268779",""
"120","1.159142","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,289105",""
"121","1.159801","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,289764",""
"122","1.167869","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,297832",""
"123","1.178935","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,308898",""
"124","1.199086","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,329049",""
"125","1.199844","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,329807",""
"126","1.204128","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,334091",""
"127","1.211900","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,341863",""
"128","1.219014","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,348977",""
"129","1.238907","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,368870",""
"130","1.247897","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,377860",""
"131","1.259045","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,389008",""
"132","1.259636","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,389599",""
"133","1.278921","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,408884",""
"134","1.289241","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,419204",""
"135","1.298990","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,428953",""
"136","1.311582","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,441545",""
"137","1.319221","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,449184",""
"138","1.319982","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,449945",""
"139","1.336677","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,466640",""
"140","1.339014","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,468977",""
"141","1.359212","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,489175",""
"142","1.360076","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,490039",""
"143","1.378946","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,508909",""
"144","1.384402","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,514365",""
"145","1.395423","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,525386",""
"146","1.398929","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,528892",""
"147","1.419300","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,549263",""
"148","1.420021","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,549984",""
"149","1.436675","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,566638",""
"150","1.438887","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,568850",""
"151","1.446601","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,576564",""
"152","1.459026","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,588989",""
"153","1.479160","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,609123",""
"154","1.479772","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,609735",""
"155","1.499038","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,629001",""
"156","1.499300","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,629263",""
"157","1.519335","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,649298",""
"158","1.519984","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,649947",""
"159","1.524086","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,654049",""
"160","1.531674","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,661637",""
"161","1.539090","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,669053",""
"162","1.558960","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,688923",""
"163","1.574171","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,704134",""
"164","1.579087","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,709050",""
"165","1.579612","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,709575",""
"166","1.599048","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,729011",""
"167","1.604146","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,734109",""
"168","1.619298","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,749261",""
"169","1.620035","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,749998",""
"170","1.639080","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,769043",""
"171","1.651863","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,781826",""
"172","1.659005","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,788968",""
"173","1.659212","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,789175",""
"174","1.679149","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,809112",""
"175","1.679762","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,809725",""
"176","1.690501","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,820464",""
"177","1.699696","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,829659",""
"178","1.713076","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,843039",""
"179","1.718985","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,848948",""
"180","1.739332","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,869295",""
"181","1.739858","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,869821",""
"182","1.758907","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,888870",""
"183","1.770470","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,900433",""
"184","1.777856","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,907819",""
"185","1.779094","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,909057",""
"186","1.779543","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,909506",""
"187","1.790349","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,920312",""
"188","1.798929","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,928892",""
"189","1.818945","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,948908",""
"190","1.832856","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,962819",""
"191","1.839338","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,969301",""
"192","1.839979","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,969942",""
"193","1.858003","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:54,987966",""
"194","1.858870","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:54,988833",""
"195","1.878975","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:55,008938",""
"196","1.899303","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:55,029266",""
"197","1.899918","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:55,029881",""
"198","1.907835","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:55,037798",""
"199","1.915626","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:55,045589",""
"200","1.919002","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:55,048965",""
"201","1.939321","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:55,069284",""
"202","1.940035","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:55,069998",""
"203","1.959026","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:55,088989",""
"204","1.959296","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:55,089259",""
"205","1.966604","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:55,096567",""
"206","1.978955","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:55,108918",""
"207","1.999187","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:55,129150",""
"208","1.999907","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:55,129870",""
"209","2.014120","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:55,144083",""
"210","2.018983","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:55,148946",""
"211","2.036724","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:55,166687",""
"212","2.038910","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:55,168873",""
"213","2.059231","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:55,189194",""
"214","2.059940","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:55,189903",""
"215","2.070728","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:55,200691",""
"216","2.078982","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:55,208945",""
"217","2.090588","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:55,220551",""
"218","2.099061","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:55,229024",""
"219","2.099665","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:55,229628",""
"220","2.118995","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:55,248958",""
"221","2.122943","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-05-25 15:33:55,252906",""
"222","2.138956","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:55,268919",""
"223","2.151795","host","controller","HCI_CMD","6","","","","","","Sent Read RSSI","2021-05-25 15:33:55,281758",""
"224","2.152962","controller","host","HCI_EVT","10","","","","","","Rcvd Command Complete (Read RSSI)","2021-05-25 15:33:55,282925",""
"225","2.158954","localhost ()","remote ()","L2CAP","617","","","","","","Sent Connection oriented channel","2021-05-25 15:33:55,288917",""
